chr,locus,model,start,stop,ori,is_TE,is_expressed,is_representative,annotation
Chr3,LOC_Os03g34290,LOC_Os03g34290.1,19516502,19517642,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g34300,LOC_Os03g34300.2,19518870,19525947,-,N,Y,N,TMS membrane protein/tumour differentially expressed protein  putative  expressed
Chr3,LOC_Os03g34300,LOC_Os03g34300.1,19518870,19525947,-,N,Y,Y,TMS membrane protein/tumour differentially expressed protein  putative  expressed
Chr3,LOC_Os03g34310,LOC_Os03g34310.6,19528035,19531714,+,N,Y,N,expressed protein
Chr3,LOC_Os03g34310,LOC_Os03g34310.2,19528037,19531714,+,N,Y,N,expressed protein
Chr3,LOC_Os03g34310,LOC_Os03g34310.4,19528037,19531714,+,N,Y,N,expressed protein
Chr3,LOC_Os03g34310,LOC_Os03g34310.5,19528037,19531693,+,N,Y,N,expressed protein
Chr3,LOC_Os03g34310,LOC_Os03g34310.3,19528037,19531714,+,N,Y,N,expressed protein
Chr3,LOC_Os03g34310,LOC_Os03g34310.1,19528037,19531714,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g34320,LOC_Os03g34320.1,19535422,19537582,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35326,LOC_Os03g35326.1,19544495,19549096,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35330,LOC_Os03g35330.1,19568776,19570446,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35340,LOC_Os03g35340.1,19585427,19604619,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35350,LOC_Os03g35350.1,19605412,19605744,+,N,N,Y,hypothetical protein
Chr3,LOC_Os03g35360,LOC_Os03g35360.1,19612929,19613408,+,Y,Y,Y,expressed protein
Chr3,LOC_Os03g35370,LOC_Os03g35370.1,19614917,19616644,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35380,LOC_Os03g35380.1,19617159,19620665,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35390,LOC_Os03g35390.1,19621265,19627177,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35400,LOC_Os03g35400.1,19629847,19632710,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35420,LOC_Os03g35420.1,19641173,19641712,-,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g35430,LOC_Os03g35430.1,19642775,19647199,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35440,LOC_Os03g35440.1,19647488,19648283,-,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g35454,LOC_Os03g35454.1,19656021,19665462,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35470,LOC_Os03g35470.1,19667569,19667949,+,N,N,Y,hypothetical protein
Chr3,LOC_Os03g35480,LOC_Os03g35480.1,19669807,19672102,+,Y,N,Y,retrotransposon  putative  centromere-specific
Chr3,LOC_Os03g35490,LOC_Os03g35490.1,19676071,19676934,-,Y,Y,Y,retrotransposon  putative  centromere-specific  expressed
Chr3,LOC_Os03g35500,LOC_Os03g35500.1,19679551,19680505,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g35510,LOC_Os03g35510.1,19681814,19682329,-,Y,Y,Y,retrotransposon  putative  centromere-specific  expressed
Chr3,LOC_Os03g35520,LOC_Os03g35520.1,19685475,19686991,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g35540,LOC_Os03g35540.1,19690993,19697606,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35560,LOC_Os03g35560.1,19708417,19713734,+,Y,Y,Y,retrotransposon protein  putative  Ty1-copia subclass  expressed
Chr3,LOC_Os03g35570,LOC_Os03g35570.1,19719568,19722079,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35580,LOC_Os03g35580.1,19723764,19725628,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35600,LOC_Os03g35600.1,19726675,19731248,+,N,Y,Y,serine/threonine-protein kinase receptor precursor  putative  expressed
Chr3,LOC_Os03g35610,LOC_Os03g35610.1,19733166,19734258,-,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g35620,LOC_Os03g35620.1,19735745,19737687,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35630,LOC_Os03g35630.1,19738242,19739163,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g35640,LOC_Os03g35640.1,19740433,19743648,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35650,LOC_Os03g35650.1,19746017,19748501,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35670,LOC_Os03g35670.1,19756609,19759145,-,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g35690,LOC_Os03g35690.1,19767004,19769970,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35700,LOC_Os03g35700.1,19773633,19774850,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g35710,LOC_Os03g35710.1,19776637,19781109,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35720,LOC_Os03g35720.1,19783899,19786659,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35730,LOC_Os03g35730.1,19794427,19797097,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35740,LOC_Os03g35740.1,19798836,19803542,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35750,LOC_Os03g35750.1,19807591,19807947,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35788,LOC_Os03g35788.1,19833735,19843463,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35810,LOC_Os03g35810.1,19846531,19847267,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g35830,LOC_Os03g35830.1,19849551,19856319,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35840,LOC_Os03g35840.1,19858185,19860916,-,Y,Y,Y,transposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35849,LOC_Os03g35849.1,19864695,19867240,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35849,LOC_Os03g35849.2,19864695,19867240,-,N,Y,N,expressed protein
Chr3,LOC_Os03g35860,LOC_Os03g35860.1,19884920,19887512,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35870,LOC_Os03g35870.1,19888422,19895390,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g35880,LOC_Os03g35880.1,19901699,19902103,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g35886,LOC_Os03g35886.1,19904009,19908557,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35894,LOC_Os03g35894.1,19916125,19916982,-,Y,Y,Y,retrotransposon  putative  centromere-specific  expressed
Chr3,LOC_Os03g35910,LOC_Os03g35910.1,19917684,19920119,-,Y,Y,Y,retrotransposon  putative  centromere-specific  expressed
Chr3,LOC_Os03g35920,LOC_Os03g35920.1,19925617,19926321,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35930,LOC_Os03g35930.1,19936162,19936950,+,Y,Y,Y,retrotransposon protein  putative  Ty1-copia subclass  expressed
Chr3,LOC_Os03g35940,LOC_Os03g35940.1,19937679,19940124,+,Y,N,Y,retrotransposon protein  putative  Ty1-copia subclass
Chr3,LOC_Os03g35950,LOC_Os03g35950.1,19947340,19948211,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g35960,LOC_Os03g35960.1,19949637,19949975,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g35970,LOC_Os03g35970.1,19951266,19955842,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g35980,LOC_Os03g35980.1,19957537,19958625,+,N,N,Y,hypothetical protein
Chr3,LOC_Os03g35990,LOC_Os03g35990.1,19962654,19966598,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36000,LOC_Os03g36000.1,19968957,19973405,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36020,LOC_Os03g36020.1,19980163,19981069,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g36030,LOC_Os03g36030.1,19981319,19985862,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36050,LOC_Os03g36050.1,19995846,20000361,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36060,LOC_Os03g36060.1,20005617,20005922,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g36070,LOC_Os03g36070.1,20013582,20015880,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g36080,LOC_Os03g36080.1,20018644,20019699,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36100,LOC_Os03g36100.1,20027339,20028148,+,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g36110,LOC_Os03g36110.2,20030272,20033711,-,N,Y,N,expressed protein
Chr3,LOC_Os03g36110,LOC_Os03g36110.1,20030272,20033711,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36120,LOC_Os03g36120.1,20038571,20041185,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36130,LOC_Os03g36130.1,20042786,20047591,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36140,LOC_Os03g36140.1,20049239,20050866,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36150,LOC_Os03g36150.1,20053547,20057908,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36160,LOC_Os03g36160.1,20061677,20062555,+,N,Y,Y,DNAJ heat shock N-terminal domain-containing protein  putative  expressed
Chr3,LOC_Os03g36170,LOC_Os03g36170.1,20065638,20070028,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36180,LOC_Os03g36180.1,20072261,20073455,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36200,LOC_Os03g36200.1,20082951,20084231,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g36220,LOC_Os03g36220.1,20088356,20092906,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36239,LOC_Os03g36239.1,20096461,20109013,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36260,LOC_Os03g36260.1,20109909,20110992,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36270,LOC_Os03g36270.1,20120483,20123447,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36279,LOC_Os03g36279.1,20123676,20125252,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36290,LOC_Os03g36290.1,20128339,20133542,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36300,LOC_Os03g36300.1,20134035,20137533,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36310,LOC_Os03g36310.1,20138056,20141586,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36320,LOC_Os03g36320.1,20144230,20144643,-,Y,Y,Y,expressed protein
Chr3,LOC_Os03g36330,LOC_Os03g36330.1,20151110,20153657,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36350,LOC_Os03g36350.1,20157013,20158883,-,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g36360,LOC_Os03g36360.1,20159445,20160443,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36370,LOC_Os03g36370.1,20166122,20170374,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g36380,LOC_Os03g36380.1,20172135,20173605,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g36390,LOC_Os03g36390.1,20176106,20176555,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36400,LOC_Os03g36400.1,20177234,20178253,-,Y,Y,Y,retrotransposon protein  putative  LINE subclass  expressed
Chr3,LOC_Os03g36419,LOC_Os03g36419.2,20183314,20187928,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36419,LOC_Os03g36419.1,20185455,20187928,-,N,Y,N,expressed protein
Chr3,LOC_Os03g36439,LOC_Os03g36439.1,20188446,20190628,-,N,Y,Y,F-box domain containing protein  expressed
Chr3,LOC_Os03g36460,LOC_Os03g36460.1,20195599,20196117,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36470,LOC_Os03g36470.1,20201619,20204549,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36480,LOC_Os03g36480.1,20204904,20206947,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36490,LOC_Os03g36490.1,20209967,20211819,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36500,LOC_Os03g36500.1,20216685,20218222,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36520,LOC_Os03g36520.1,20221513,20222615,+,Y,Y,Y,retrotransposon  putative  centromere-specific  expressed
Chr3,LOC_Os03g36530,LOC_Os03g36530.1,20240367,20243971,+,N,Y,Y,FAD-binding and arabino-lactone oxidase domains containing protein  putative  expressed
Chr3,LOC_Os03g36534,LOC_Os03g36534.1,20244612,20245182,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36540,LOC_Os03g36540.2,20247674,20250146,-,N,Y,N,magnesium-chelatase subunit chlI  chloroplast precursor  putative  expressed
Chr3,LOC_Os03g36540,LOC_Os03g36540.1,20247674,20250146,-,N,Y,Y,magnesium-chelatase subunit chlI  chloroplast precursor  putative  expressed
Chr3,LOC_Os03g36550,LOC_Os03g36550.1,20254327,20259663,+,Y,Y,Y,transposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36560,LOC_Os03g36560.1,20264043,20269628,+,N,Y,Y,peroxidase precursor  putative  expressed
Chr3,LOC_Os03g36570,LOC_Os03g36570.1,20274348,20284115,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36580,LOC_Os03g36580.1,20284399,20287201,-,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g36590,LOC_Os03g36590.1,20288789,20290518,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36600,LOC_Os03g36600.1,20290657,20296472,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36610,LOC_Os03g36610.1,20300314,20302335,-,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g36620,LOC_Os03g36620.1,20303759,20305657,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36630,LOC_Os03g36630.1,20313310,20318384,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36640,LOC_Os03g36640.1,20321430,20323349,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36650,LOC_Os03g36650.1,20324825,20325729,-,N,Y,Y,cysteine-rich repeat secretory protein 55 precursor  putative  expressed
Chr3,LOC_Os03g36660,LOC_Os03g36660.1,20332619,20337479,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36670,LOC_Os03g36670.1,20338103,20341334,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g36684,LOC_Os03g36684.1,20342272,20348235,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36700,LOC_Os03g36700.1,20348956,20352460,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36710,LOC_Os03g36710.1,20354110,20357910,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36720,LOC_Os03g36720.1,20360743,20362824,-,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g36730,LOC_Os03g36730.1,20363507,20370047,-,N,Y,Y,OST3/OST6 family protein  putative  expressed
Chr3,LOC_Os03g36740,LOC_Os03g36740.1,20375339,20376684,-,Y,N,Y,retrotransposon protein  putative  Ty3-gypsy subclass
Chr3,LOC_Os03g36750,LOC_Os03g36750.1,20379616,20387075,+,N,Y,Y,cbbY  putative  expressed
Chr3,LOC_Os03g36760,LOC_Os03g36760.2,20391528,20396527,+,N,Y,N,expressed protein
Chr3,LOC_Os03g36760,LOC_Os03g36760.1,20391528,20396527,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36770,LOC_Os03g36770.1,20399811,20400170,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36780,LOC_Os03g36780.1,20403002,20417526,+,N,Y,Y,elongation factor  putative  expressed
Chr3,LOC_Os03g36790,LOC_Os03g36790.2,20420749,20426328,-,N,Y,N,tobamovirus multiplication protein  putative  expressed
Chr3,LOC_Os03g36790,LOC_Os03g36790.3,20420752,20424033,-,N,Y,N,tobamovirus multiplication protein  putative  expressed
Chr3,LOC_Os03g36790,LOC_Os03g36790.1,20420752,20426328,-,N,Y,Y,tobamovirus multiplication protein  putative  expressed
Chr3,LOC_Os03g36810,LOC_Os03g36810.1,20434887,20435505,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36830,LOC_Os03g36830.1,20444173,20447271,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36860,LOC_Os03g36860.1,20453070,20455410,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36870,LOC_Os03g36870.1,20458068,20458853,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36880,LOC_Os03g36880.1,20462717,20465611,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36890,LOC_Os03g36890.1,20466545,20469945,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g36900,LOC_Os03g36900.1,20476597,20480558,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36910,LOC_Os03g36910.1,20484942,20487487,+,N,Y,Y,SAM-dependent methyltransferase  putative  expressed
Chr3,LOC_Os03g36920,LOC_Os03g36920.1,20485905,20491235,-,N,Y,Y,disease resistance protein  putative  expressed
Chr3,LOC_Os03g36930,LOC_Os03g36930.1,20492378,20496911,-,Y,Y,Y,DEAD-box ATP-dependent RNA helicase  putative  expressed
Chr3,LOC_Os03g36944,LOC_Os03g36944.1,20497739,20499900,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g36960,LOC_Os03g36960.1,20501317,20501926,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g36970,LOC_Os03g36970.1,20503601,20504194,-,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g36980,LOC_Os03g36980.1,20507570,20508664,-,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37000,LOC_Os03g37000.1,20511507,20513652,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37010,LOC_Os03g37010.1,20515439,20519238,-,N,Y,N,glycosyltransferase  putative  expressed
Chr3,LOC_Os03g37010,LOC_Os03g37010.3,20515439,20518534,-,N,Y,Y,glycosyltransferase  putative  expressed
Chr3,LOC_Os03g37010,LOC_Os03g37010.2,20515439,20518534,-,N,Y,N,glycosyltransferase  putative  expressed
Chr3,LOC_Os03g37020,LOC_Os03g37020.1,20519900,20520439,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g37030,LOC_Os03g37030.1,20529968,20530435,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37050,LOC_Os03g37050.1,20546136,20548146,+,Y,Y,Y,transposon protein  putative  Mutator sub-class  expressed
Chr3,LOC_Os03g37060,LOC_Os03g37060.1,20548724,20550075,-,Y,Y,Y,transposon protein  putative  Mutator sub-class  expressed
Chr3,LOC_Os03g37070,LOC_Os03g37070.1,20550478,20550912,+,N,Y,Y,cytochrome P450 71E1  putative  expressed
Chr3,LOC_Os03g37080,LOC_Os03g37080.1,20551642,20558012,+,N,Y,Y,cytochrome P450  putative  expressed
Chr3,LOC_Os03g37090,LOC_Os03g37090.1,20558987,20561470,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g37100,LOC_Os03g37100.1,20563322,20565066,+,N,Y,Y,DTW domain containing protein  putative  expressed
Chr3,LOC_Os03g37110,LOC_Os03g37110.1,20566233,20568523,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g37120,LOC_Os03g37120.1,20569313,20572626,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37130,LOC_Os03g37130.1,20574241,20579388,-,N,Y,Y,ATPAP18/PAP18  putative  expressed
Chr3,LOC_Os03g37140,LOC_Os03g37140.1,20584426,20593423,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g37170,LOC_Os03g37170.1,20594351,20595174,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g37180,LOC_Os03g37180.1,20598158,20600894,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g37194,LOC_Os03g37194.1,20601551,20608596,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g37210,LOC_Os03g37210.1,20620465,20627535,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37230,LOC_Os03g37230.1,20629998,20631821,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g37234,LOC_Os03g37234.1,20634786,20635416,+,Y,N,Y,retrotransposon  putative  centromere-specific
Chr3,LOC_Os03g37240,LOC_Os03g37240.1,20638709,20641638,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37250,LOC_Os03g37250.1,20642169,20649649,-,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g37260,LOC_Os03g37260.1,20650253,20653294,+,N,Y,Y,pentatricopeptide  putative  expressed
Chr3,LOC_Os03g37270,LOC_Os03g37270.1,20654943,20661172,-,N,Y,Y,RNA recognition motif containing protein  putative  expressed
Chr3,LOC_Os03g37290,LOC_Os03g37290.1,20666009,20670823,-,N,Y,Y,cytochrome P450  putative  expressed
Chr3,LOC_Os03g37320,LOC_Os03g37320.1,20677904,20688391,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g37330,LOC_Os03g37330.1,20690684,20692541,-,N,Y,Y,KIN  antigenic determinant of recA protein  putative  expressed
Chr3,LOC_Os03g37340,LOC_Os03g37340.1,20695076,20696105,-,Y,Y,Y,expressed protein
Chr3,LOC_Os03g37350,LOC_Os03g37350.1,20698610,20699291,-,Y,N,Y,transposon protein  putative  Pong sub-class
Chr3,LOC_Os03g37360,LOC_Os03g37360.1,20707026,20709622,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g37377,LOC_Os03g37377.1,20712388,20717086,+,Y,N,Y,retrotransposon protein  putative  unclassified
Chr3,LOC_Os03g37394,LOC_Os03g37394.1,20719060,20723854,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g37411,LOC_Os03g37411.1,20725388,20747318,-,N,Y,Y,MATE efflux family protein  putative  expressed
Chr3,LOC_Os03g37430,LOC_Os03g37430.1,20754804,20759938,+,Y,Y,Y,retrotransposon protein  putative  unclassified  expressed
